,ecdf,Label,Values,ID
43,0.6111111111111112,Snus,0.5043731778425656,7D
44,0.625,Snus,0.5043731778425656,7F
45,0.6388888888888888,Snus,0.5044510385756676,A
46,0.6527777777777778,Snus,0.5057142857142857,D
47,0.6666666666666666,Snus,0.5086206896551724,G
48,0.6805555555555556,Snus,0.5116959064327484,H
49,0.6944444444444444,Snus,0.5128205128205128,5D
50,0.7083333333333334,Snus,0.5145348837209303,5I
51,0.7222222222222222,Snus,0.5172413793103449,18A
52,0.7361111111111112,Snus,0.5174418604651164,18B
53,0.75,Snus,0.5177514792899408,18C
54,0.7638888888888888,Snus,0.518005540166205,18D
55,0.7777777777777778,Snus,0.5227272727272727,18G
56,0.7916666666666666,Snus,0.5240793201133145,20B
57,0.8055555555555556,Snus,0.5261707988980716,20C
58,0.8194444444444444,Snus,0.5261780104712042,20D
59,0.8333333333333334,Snus,0.5276243093922651,20E
60,0.8472222222222222,Snus,0.5286103542234332,20G
61,0.8611111111111112,Snus,0.5353260869565217,34A
62,0.875,Snus,0.536,34B
63,0.8888888888888888,Snus,0.539440203562341,34C
64,0.9027777777777778,Snus,0.5450121654501215,34D
65,0.9166666666666666,Snus,0.547872340425532,34F
66,0.9305555555555556,Snus,0.5490716180371352,34G
67,0.9444444444444444,Snus,0.6119791666666666,34H
68,0.9583333333333334,Snus,0.6131578947368421,34I
69,0.9722222222222222,Snus,0.6356589147286822,34J
70,0.9861111111111112,Snus,0.655813953488372,46A
71,1.0,Snus,0.6832579185520362,46B
0,0.011627906976744186,Camel Blue,0.41795665634674933,23A
1,0.023255813953488372,Camel Blue,0.4272151898734177,23C
2,0.03488372093023256,Camel Blue,0.42901234567901236,23D
3,0.046511627906976744,Camel Blue,0.4305555555555555,23E
4,0.05813953488372093,Camel Blue,0.43060498220640564,23F
5,0.06976744186046512,Camel Blue,0.43321299638989175,23G
6,0.08139534883720931,Camel Blue,0.43478260869565216,26B
7,0.09302325581395349,Camel Blue,0.4383116883116883,26G
8,0.10465116279069768,Camel Blue,0.4397163120567376,26H
9,0.11627906976744186,Camel Blue,0.44000000000000006,29B
10,0.12790697674418605,Camel Blue,0.4430769230769231,29D
11,0.13953488372093023,Camel Blue,0.44333333333333336,29E
12,0.1511627906976744,Camel Blue,0.4440789473684211,29F
13,0.16279069767441862,Camel Blue,0.44478527607361956,36A
14,0.1744186046511628,Camel Blue,0.44520547945205485,36B
15,0.18604651162790697,Camel Blue,0.4464831804281345,36C
16,0.19767441860465115,Camel Blue,0.4515151515151515,36D
17,0.20930232558139536,Camel Blue,0.4515151515151515,36E
18,0.22093023255813954,Camel Blue,0.4517374517374517,36F
19,0.23255813953488372,Camel Blue,0.45259938837920494,36G
20,0.2441860465116279,Camel Blue,0.453074433656958,39A
21,0.2558139534883721,Camel Blue,0.4531722054380664,39B
22,0.26744186046511625,Camel Blue,0.45588235294117646,39C
23,0.27906976744186046,Camel Blue,0.4580645161290322,39D
